Sport,Year,Age,Height,Weight,BMI
Archery,1972,31.490909090909092,177.0,74.79166666666667,1.678270665091981
Archery,1976,29.783783783783782,174.2972972972973,71.51351351351352,1.654863339516049
Archery,1980,30.42105263157895,177.32432432432432,76.86486486486487,1.7184882444356218
Archery,1984,26.93548387096774,175.89473684210526,72.64912280701755,1.6507450765651437
Archery,1988,28.226666666666667,177.40816326530611,73.78523489932886,1.648077347171057
Archery,1992,26.133333333333333,178.89423076923077,73.15384615384616,1.6069405852631125
Archery,1996,25.61467889908257,178.80459770114942,79.1264367816092,1.7398810994556388
Archery,2000,26.79245283018868,179.84761904761905,76.14285714285714,1.6549127756474928
Archery,2004,25.524271844660195,179.46601941747574,78.79611650485437,1.719870226456925
Archery,2008,27.6,179.3,81.64,1.7852446569030145
Archery,2012,26.2,179.79,81.1,1.7637828456885978
Archery,2016,24.68,179.68686868686868,80.04040404040404,1.742737258677218
Art Competitions,1924,43.65533980582524,173.55555555555554,79.33333333333333,1.8515437872257408
Art Competitions,1928,46.8374613003096,169.0,86.5,2.12910962501313
Art Competitions,1932,47.53514739229025,175.3170731707317,73.95555555555555,1.6915222135066372
Art Competitions,1936,42.98805970149254,180.66666666666666,77.0,1.6584026633624271
Art Competitions,1948,48.65558912386707,176.0,75.0,1.7021242252066118
Athletics,1896,22.434782608695652,174.875,70.06896551724138,1.6107404893783133
Athletics,1900,22.864485981308412,178.57894736842104,74.52631578947368,1.6428747697383939
Athletics,1904,23.747191011235955,178.22727272727272,73.71428571428571,1.6313932598596017
Athletics,1906,24.277955271565496,180.35294117647058,74.73972602739725,1.6153266873944157
Athletics,1908,23.778561354019747,178.30599369085172,73.81944444444444,1.6322783236164042
Athletics,1912,23.483667017913593,178.1290322580645,72.23995983935743,1.60052847082424
Athletics,1920,24.741496598639454,177.16119402985075,71.40291262135922,1.5993151647679873
Athletics,1924,24.57816091954023,176.3242574257426,69.77853260869566,1.5778039184166697
Athletics,1928,24.330299089726918,177.43150684931507,71.25954198473282,1.5912443329558164
Athletics,1932,24.56641604010025,177.44903581267218,72.33506944444444,1.6149420390853113
Athletics,1936,24.95,178.81113320079524,72.69262295081967,1.5982935752965126
Athletics,1948,25.920873124147338,179.41570438799076,72.75990675990676,1.58900970572825
Athletics,1952,25.82798833819242,178.92374350086655,72.91391304347826,1.6011417387351619
Athletics,1956,24.84016393442623,178.45348837209303,72.17315175097276,1.5932389398440128
Athletics,1960,25.042490118577074,178.37717601547388,72.33413926499033,1.5981593309918083
Athletics,1964,25.30122950819672,178.50862944162438,72.39126016260163,1.5970666125349573
Athletics,1968,25.23045267489712,178.97357723577235,72.72583926754832,1.5961225358694946
Athletics,1972,25.20826161790017,178.94320137693632,72.79302925989673,1.5981395972663177
Athletics,1976,24.86697247706422,180.13972286374133,74.65704387990762,1.6173616237490152
Athletics,1980,24.859484777517565,179.3644859813084,71.89485981308411,1.5710147106232695
Athletics,1984,24.731448763250885,179.05908289241623,71.49249116607774,1.5675559247065625
Athletics,1988,25.245398773006134,179.58177570093457,72.98516783762686,1.590982537933273
Athletics,1992,25.523328149300156,180.2873104549082,73.80575539568345,1.59630265043381
Athletics,1996,25.876344086021504,181.05714285714285,75.285664578984,1.614493451877193
Athletics,2000,26.01322199025748,181.48728813559322,76.43820621468926,1.6314485766051467
Athletics,2004,26.17120954003407,181.61499148211243,76.8763853367434,1.6384941330505376
Athletics,2008,26.128401360544217,181.56634865568083,76.72826086956522,1.6362134554871977
Athletics,2012,26.2497883149873,181.84409991386735,76.85327022375215,1.6338765813944605
Athletics,2016,26.454615384615384,180.92028985507247,74.44016064257028,1.5987776813714802
Badminton,1992,25.04310344827586,178.72566371681415,73.1,1.6087881730422333
Badminton,1996,25.869230769230768,180.71875,74.608,1.6059584141883545
Badminton,2000,26.20754716981132,179.85849056603774,74.02830188679245,1.6087598673606085
Badminton,2004,26.07070707070707,179.22222222222223,74.57070707070707,1.6320740898701123
Badminton,2008,26.685393258426966,178.95505617977528,74.04494382022472,1.6254094715565712
Badminton,2012,26.96590909090909,179.29545454545453,74.17441860465117,1.6220749474616132
Badminton,2016,28.01123595505618,180.32584269662922,76.28735632183908,1.6492707213123337
Baseball,1992,24.729559748427672,180.27338129496403,80.86428571428571,1.7492378677443385
Baseball,1996,25.0875,182.32846715328466,84.23357664233576,1.7812775934875895
Baseball,2000,26.979166666666668,182.3862433862434,85.47619047619048,1.806409991347939
Baseball,2004,26.895287958115183,183.4764397905759,88.0261780104712,1.8382584116113896
Baseball,2008,27.06806282722513,183.82631578947368,88.23947368421052,1.8357049016948894
Basketball,1936,23.74742268041237,182.57407407407408,79.90322580645162,1.6851610953668128
Basketball,1948,24.505494505494507,185.55072463768116,81.90243902439025,1.6723487526722824
Basketball,1952,24.34642857142857,187.6,84.58695652173913,1.6896356182113708
Basketball,1956,24.56637168141593,186.95294117647057,86.0,1.7297732328135733
Basketball,1960,23.96875,188.31770833333334,84.0372340425532,1.6658839875301399
Basketball,1964,24.534391534391535,189.9206349206349,84.54497354497354,1.647778419051667
Basketball,1968,24.49462365591398,189.8804347826087,83.82065217391305,1.6343532298479382
Basketball,1972,24.173684210526314,193.32105263157894,86.74074074074075,1.6316242417348124
Basketball,1976,24.43262411347518,195.68085106382978,88.87234042553192,1.6316435377893923
Basketball,1980,25.056338028169016,196.42253521126761,88.48226950354609,1.612237261296385
Basketball,1984,24.739436619718308,197.56338028169014,92.43511450381679,1.6648664899600947
Basketball,1988,25.06993006993007,197.23776223776224,92.57142857142857,1.6728313454659804
Basketball,1992,27.183098591549296,199.53900709219857,97.27007299270073,1.7174296372048663
Basketball,1996,26.49645390070922,199.19858156028369,98.62589928057554,1.747325512278259
Basketball,2000,26.875,199.49305555555554,99.63194444444444,1.7599420447271803
Basketball,2004,26.506944444444443,200.11111111111111,99.38888888888889,1.7448204942593124
Basketball,2008,26.395833333333332,200.07638888888889,98.5625,1.730913459432358
Basketball,2012,27.46527777777778,200.63888888888889,99.22857142857143,1.7328534518323953
Basketball,2016,27.829787234042552,200.5035460992908,100.19858156028369,1.752156050616493
Beach Volleyball,1996,28.6875,190.45714285714286,87.52941176470588,1.6963474289929128
Beach Volleyball,2000,29.875,192.875,90.41666666666667,1.708645389382807
Beach Volleyball,2004,30.6875,191.9375,90.0625,1.7186191853052064
Beach Volleyball,2008,30.416666666666668,194.27083333333334,89.70833333333333,1.6709863680469201
Beach Volleyball,2012,30.520833333333332,194.72916666666666,90.61702127659575,1.6799760737099483
Beach Volleyball,2016,29.1875,194.70833333333334,88.1875,1.6352843387456175
Boxing,1904,23.444444444444443,174.0,61.36842105263158,1.4249570616990357
Boxing,1908,25.1,170.6,73.0,1.7632753305690285
Boxing,1920,21.70731707317073,170.66666666666666,55.0,1.3274574279785156
Boxing,1924,20.74375,177.4,73.57142857142857,1.643452979391482
Boxing,1928,21.5,171.42105263157896,63.9,1.5287197202803267
Boxing,1932,21.514285714285716,170.54761904761904,66.41666666666667,1.6052440870062077
Boxing,1936,22.134078212290504,172.42857142857142,66.8125,1.57977263772704
Boxing,1948,22.388157894736842,172.35714285714286,68.4090909090909,1.6188647688300162
Boxing,1952,22.46153846153846,174.15384615384616,70.18,1.6266815784627102
Boxing,1956,22.594202898550726,173.97297297297297,71.1625,1.6528861922763838
Boxing,1960,22.89010989010989,171.10861423220973,64.81751824817518,1.5563381937962788
Boxing,1964,23.275471698113208,171.07843137254903,64.11372549019607,1.5399826195187227
Boxing,1968,22.923076923076923,170.71803278688526,63.47222222222222,1.5310177767126099
Boxing,1972,23.303834808259587,170.5491329479769,62.96120689655172,1.5217010409409302
Boxing,1976,22.680608365019012,172.42528735632183,63.58620689655172,1.5035446406988198
Boxing,1980,22.688976377952756,171.27777777777777,63.23122529644269,1.5152520611467788
Boxing,1984,22.319875776397517,172.5204081632653,65.4672131147541,1.5463159117605438
Boxing,1988,22.937046004842614,172.36269430051814,64.43226600985221,1.5246571049385438
Boxing,1992,23.071428571428573,174.06825938566553,66.4485049833887,1.5417053026096346
Boxing,1996,23.56338028169014,174.13690476190476,66.97134670487107,1.5526112035703612
Boxing,2000,23.745928338762216,174.15841584158414,66.09210526315789,1.531849078126914
Boxing,2004,23.610714285714284,174.19354838709677,66.10178571428571,1.5314555109126984
Boxing,2008,23.82685512367491,174.8490566037736,66.36925795053004,1.5261446556012768
Boxing,2012,23.668016194331983,175.79185520361992,67.925,1.5452098688484401
Boxing,2016,24.757085020242915,175.27196652719664,67.31489361702128,1.5404285883753253
Canoeing,1936,24.566433566433567,182.85714285714286,86.0,1.8081311035156251
Canoeing,1948,27.82051282051282,177.16666666666666,78.83333333333333,1.7656360484225673
Canoeing,1952,27.176829268292682,176.11111111111111,73.20588235294117,1.6593109927747431
Canoeing,1956,27.545454545454547,176.52941176470588,74.42,1.6788459317292992
